ID,Prob1
132193, 0.00
132194, 0.60
132195, 0.30
132196, 0.00
132197, 0.20
132198, 0.10
132199, 0.00
132200, 0.00
132201, 0.60
132202, 0.20
132203, 0.60
132204, 0.40
132205, 0.30
132206, 0.30
132207, 1.00
132208, 0.00
132209, 0.35
132210, 0.00
132211, 0.00
132212, 0.76
132213, 0.80
132214, 0.20
132215, 0.00
132216, 0.70
132217, 0.00
132218, 0.85
132219, 0.80
132220, 0.10
132221, 0.20
132222, 0.00
132223, 0.00
132224, 0.04
132225, 0.75
132226, 0.00
132227, 0.00
132228, 0.00
132229, 0.00
132230, 0.00
132231, 0.80
132232, 0.20
132233, 0.80
132234, 0.10
132235, 0.70
132236, 0.10
132237, 0.30
132238, 0.20
132239, 0.74
132240, 0.10
132241, 0.00
132242, 0.20
132243, 0.00
132244, 0.00
132245, 0.82
132246, 0.33
132247, 0.10
132248, 0.20
132249, 0.00
132250, 0.30
132251, 0.50
132252, 0.20
132253, 0.40
132254, 0.07
132255, 0.46
132256, 0.39
132257, 0.20
132258, 0.50
132259, 0.00
132260, 0.90
132261, 0.20
132262, 0.65
132263, 0.60
132264, 0.60
132265, 0.90
132266, 0.46
132267, 0.30
132268, 0.30
132269, 0.20
132270, 0.30
132271, 0.11
132272, 0.40
132273, 0.98
132274, 0.90
132275, 0.50
132276, 0.40
132277, 1.00
132278, 0.33
132279, 0.20
132280, 0.39
132281, 0.00
132282, 0.70
132283, 1.00
132284, 0.40
132285, 0.40
132286, 0.30
132287, 0.20
132288, 0.60
132289, 0.10
132290, 1.00
132291, 0.20
132292, 0.15
132293, 0.80
132294, 0.59
132295, 0.30
132296, 0.30
132297, 0.30
132298, 0.70
132299, 0.90
132300, 0.23
132301, 0.10
132302, 0.20
132303, 0.00
132304, 0.20
132305, 0.00
132306, 0.47
132307, 0.00
132308, 0.00
132309, 0.10
132310, 0.32
132311, 0.10
132312, 0.00
132313, 0.70
132314, 0.03
132315, 0.10
132316, 0.30
132317, 0.10
132318, 0.75
132319, 0.20
132320, 0.10
132321, 0.70
132322, 0.80
132323, 0.33
132324, 0.40
132325, 0.30
132326, 0.40
132327, 0.47
132328, 0.53
132329, 0.10
132330, 0.59
132331, 0.70
132332, 0.80
132333, 0.60
132334, 0.35
132335, 0.30
132336, 0.30
132337, 0.10
132338, 0.35
132339, 0.75
132340, 0.20
132341, 0.53
132342, 0.00
132343, 0.00
132344, 0.10
132345, 0.20
132346, 0.10
132347, 0.00
132348, 0.40
132349, 0.12
132350, 0.75
132351, 0.10
132352, 0.30
132353, 0.90
132354, 0.57
132355, 0.40
132356, 0.00
132357, 0.45
132358, 0.46
132359, 1.00
132360, 0.00
132361, 0.45
132362, 0.60
132363, 0.60
132364, 0.00
132365, 0.00
132366, 0.20
132367, 0.40
132368, 0.20
132369, 0.10
132370, 0.20
132371, 0.20
132372, 0.10
132373, 0.90
132374, 0.20
132375, 0.40
132376, 0.23
132377, 0.20
132378, 0.10
132379, 0.30
132380, 0.30
132381, 0.90
132382, 0.20
132383, 0.60
132384, 0.16
132385, 0.50
132386, 0.90
132387, 1.00
132388, 0.50
132389, 0.00
132390, 0.00
132391, 0.00
132392, 0.70
132393, 0.10
132394, 0.10
132395, 0.00
132396, 0.00
132397, 1.00
132398, 0.40
132399, 0.59
132400, 0.00
132401, 0.00
132402, 0.00
132403, 0.64
132404, 0.50
132405, 0.30
132406, 0.30
132407, 0.40
132408, 0.00
132409, 0.20
132410, 0.50
132411, 0.80
132412, 0.00
132413, 0.10
132414, 0.10
132415, 0.67
132416, 0.00
132417, 0.20
132418, 0.30
132419, 0.40
132420, 0.70
132421, 0.20
132422, 0.00
132423, 0.00
132424, 0.10
132425, 0.10
132426, 0.00
132427, 0.30
132428, 0.60
132429, 0.20
132430, 0.03
132431, 0.10
132432, 0.10
132433, 0.00
132434, 0.10
132435, 1.00
132436, 0.00
132437, 0.77
132438, 0.30
132439, 0.60
132440, 0.73
132441, 0.00
132442, 0.70
132443, 0.32
132444, 1.00
132445, 0.00
132446, 0.50
132447, 0.33
132448, 0.60
132449, 0.00
132450, 0.40
132451, 0.50
132452, 0.00
132453, 0.30
132454, 0.00
132455, 0.37
132456, 1.00
132457, 0.30
132458, 0.00
132459, 0.00
132460, 0.20
132461, 0.00
132462, 1.00
132463, 0.37
132464, 0.80
132465, 0.60
132466, 0.20
132467, 0.07
132468, 0.00
132469, 0.20
132470, 0.00
132471, 0.40
132472, 0.00
132473, 0.60
132474, 0.85
132475, 0.90
132476, 0.10
132477, 0.20
132478, 0.26
132479, 0.10
132480, 0.00
132481, 0.10
132482, 0.56
132483, 0.50
132484, 0.13
132485, 0.34
132486, 0.00
132487, 0.42
132488, 0.00
132489, 0.80
132490, 0.00
132491, 0.00
132492, 0.70
132493, 0.60
132494, 0.30
132495, 0.10
132496, 0.60
132497, 0.00
132498, 0.00
132499, 0.57
132500, 0.00
132501, 0.00
132502, 0.10
132503, 1.00
132504, 0.40
132505, 0.20
132506, 0.70
132507, 0.00
132508, 0.00
132509, 0.70
132510, 0.80
132511, 0.60
132512, 1.00
132513, 0.00
132514, 0.90
132515, 0.60
132516, 0.00
132517, 0.30
132518, 0.10
132519, 0.30
132520, 0.00
132521, 0.15
132522, 0.40
132523, 0.10
132524, 0.00
132525, 0.60
132526, 0.44
132527, 0.60
132528, 0.60
132529, 0.24
132530, 0.90
132531, 0.10
132532, 0.72
132533, 1.00
132534, 0.30
132535, 0.50
132536, 0.60
132537, 0.40
132538, 0.40
132539, 0.27
132540, 0.60
132541, 1.00
132542, 0.50
132543, 0.00
132544, 0.00
132545, 0.40
132546, 0.26
132547, 0.00
132548, 0.10
132549, 0.00
132550, 0.10
132551, 0.70
132552, 0.30
132553, 0.03
132554, 0.10
132555, 0.30
132556, 0.77
132557, 0.85
132558, 0.62
132559, 0.95
132560, 0.00
132561, 0.00
132562, 0.27
132563, 0.10
132564, 0.00
132565, 0.30
132566, 0.16
132567, 1.00
132568, 0.10
132569, 0.00
132570, 0.90
132571, 1.00
132572, 0.10
132573, 0.70
132574, 0.10
132575, 0.20
132576, 0.50
132577, 0.20
132578, 0.20
132579, 0.16
132580, 0.20
132581, 0.50
132582, 0.28
132583, 0.30
132584, 0.50
132585, 0.87
132586, 0.50
132587, 0.20
132588, 0.22
132589, 0.40
132590, 0.00
132591, 0.57
132592, 0.00
132593, 0.10
132594, 1.00
132595, 0.40
132596, 0.50
132597, 0.50
132598, 0.13
132599, 0.40
132600, 0.20
132601, 0.00
132602, 0.00
132603, 1.00
132604, 0.00
132605, 0.12
132606, 0.90
132607, 0.90
132608, 0.10
132609, 0.12
132610, 0.30
132611, 0.30
132612, 0.10
132613, 0.20
132614, 0.00
132615, 0.28
132616, 0.10
132617, 0.72
132618, 0.20
132619, 0.90
132620, 1.00
132621, 0.20
132622, 0.00
132623, 0.00
132624, 0.19
132625, 0.20
132626, 0.75
132627, 0.30
132628, 0.10
132629, 1.00
132630, 0.40
132631, 0.90
132632, 0.00
132633, 0.80
132634, 1.00
132635, 0.38
132636, 0.30
132637, 0.30
132638, 0.10
132639, 0.00
132640, 0.77
132641, 0.00
132642, 0.47
132643, 0.20
132644, 0.20
132645, 0.50
132646, 0.70
132647, 0.60
132648, 0.55
132649, 0.40
132650, 0.60
132651, 0.96
132652, 0.70
132653, 0.03
132654, 1.00
132655, 0.20
132656, 0.70
132657, 0.30
132658, 0.10
132659, 0.40
132660, 0.00
132661, 0.10
132662, 0.60
132663, 1.00
132664, 1.00
132665, 0.57
132666, 0.30
132667, 0.81
132668, 0.20
132669, 0.00
132670, 0.00
132671, 0.20
132672, 0.10
132673, 0.59
132674, 0.30
132675, 1.00
132676, 0.30
132677, 0.26
132678, 0.20
132679, 0.33
132680, 0.66
132681, 0.10
132682, 0.90
132683, 0.10
132684, 0.35
132685, 0.70
132686, 0.85
132687, 0.70
132688, 0.60
132689, 0.75
132690, 0.10
132691, 0.20
132692, 0.10
132693, 0.35
132694, 0.20
132695, 0.80
132696, 0.70
132697, 0.70
132698, 0.10
132699, 0.10
132700, 0.00
132701, 0.30
132702, 0.23
132703, 0.20
132704, 0.20
132705, 0.23
132706, 0.40
132707, 0.20
132708, 0.37
132709, 0.00
132710, 0.10
132711, 1.00
132712, 0.50
132713, 0.00
132714, 0.80
132715, 0.20
132716, 0.10
132717, 0.40
132718, 0.30
132719, 0.70
132720, 0.20
132721, 0.60
132722, 0.70
132723, 0.00
132724, 0.20
132725, 0.00
132726, 0.20
132727, 0.70
132728, 0.38
132729, 0.00
132730, 0.00
132731, 0.50
132732, 0.10
132733, 0.48
132734, 0.00
132735, 0.00
132736, 0.00
132737, 0.50
132738, 0.80
132739, 1.00
132740, 0.30
132741, 0.07
132742, 0.10
132743, 0.90
132744, 0.30
132745, 0.30
132746, 0.60
132747, 0.80
132748, 0.10
132749, 0.68
132750, 0.20
132751, 0.30
132752, 0.70
132753, 0.00
132754, 0.50
132755, 0.20
132756, 0.76
132757, 0.10
132758, 0.10
132759, 0.74
132760, 0.10
132761, 0.10
132762, 0.20
132763, 0.40
132764, 0.29
132765, 0.22
132766, 0.60
132767, 0.00
132768, 0.50
132769, 0.30
132770, 0.40
132771, 0.92
132772, 0.00
132773, 0.00
132774, 0.52
132775, 0.10
132776, 0.65
132777, 0.30
132778, 0.17
132779, 0.30
132780, 0.29
132781, 1.00
132782, 0.10
132783, 0.00
132784, 0.50
132785, 0.54
132786, 0.20
132787, 0.05
132788, 0.00
132789, 0.00
132790, 0.10
132791, 0.00
132792, 0.60
132793, 0.65
132794, 0.00
132795, 0.47
132796, 0.70
132797, 0.33
132798, 0.42
132799, 0.20
132800, 0.10
132801, 0.70
132802, 0.83
132803, 0.90
132804, 0.20
132805, 0.10
132806, 0.60
132807, 0.10
132808, 1.00
132809, 0.10
132810, 0.00
132811, 0.50
132812, 0.00
132813, 0.38
132814, 0.80
132815, 0.69
132816, 0.50
132817, 0.54
132818, 0.10
132819, 0.00
132820, 0.30
132821, 0.13
132822, 0.45
132823, 0.20
132824, 0.00
132825, 0.10
132826, 0.70
132827, 0.30
132828, 0.10
132829, 0.00
132830, 0.70
132831, 0.65
132832, 0.81
132833, 1.00
132834, 0.49
132835, 0.23
132836, 0.00
132837, 1.00
132838, 0.20
132839, 0.90
132840, 1.00
132841, 0.80
132842, 0.60
132843, 0.93
132844, 0.22
132845, 0.80
132846, 0.37
132847, 0.00
132848, 0.60
132849, 0.00
132850, 0.47
132851, 0.45
132852, 0.50
132853, 0.88
132854, 0.20
132855, 0.40
132856, 0.58
132857, 0.20
132858, 0.00
132859, 0.65
132860, 0.00
132861, 1.00
132862, 0.10
132863, 0.60
132864, 0.10
132865, 0.74
132866, 0.00
132867, 0.20
132868, 0.30
132869, 0.90
132870, 0.50
132871, 0.00
132872, 0.00
132873, 0.10
132874, 0.00
132875, 0.10
132876, 0.40
132877, 0.90
132878, 0.93
132879, 0.14
132880, 0.10
132881, 0.74
132882, 0.75
132883, 0.00
132884, 0.40
132885, 0.72
132886, 0.40
132887, 0.10
132888, 0.50
132889, 0.80
132890, 0.61
132891, 0.00
132892, 0.90
132893, 0.20
132894, 0.37
132895, 0.00
132896, 0.50
132897, 0.45
132898, 0.10
132899, 0.50
132900, 0.00
132901, 0.20
132902, 0.80
132903, 0.30
132904, 0.10
132905, 0.30
132906, 0.00
132907, 0.20
132908, 0.40
132909, 0.02
132910, 0.40
132911, 1.00
132912, 0.50
132913, 0.00
132914, 0.10
132915, 0.00
132916, 1.00
132917, 0.00
132918, 0.00
132919, 0.57
132920, 0.50
132921, 0.00
132922, 0.33
132923, 0.25
132924, 0.00
132925, 0.00
132926, 0.10
132927, 0.00
132928, 0.65
132929, 0.13
132930, 0.20
132931, 0.10
132932, 0.50
132933, 0.44
132934, 0.00
132935, 0.60
132936, 0.00
132937, 0.00
132938, 0.80
132939, 0.90
132940, 0.19
132941, 0.00
132942, 0.78
132943, 0.22
132944, 0.27
132945, 0.40
132946, 0.20
132947, 0.00
132948, 0.20
132949, 0.30
132950, 0.20
132951, 0.60
132952, 0.40
132953, 0.00
132954, 0.46
132955, 0.00
132956, 0.37
132957, 0.00
132958, 0.20
132959, 0.10
132960, 0.90
132961, 0.50
132962, 0.90
132963, 0.90
132964, 0.10
132965, 0.10
132966, 0.30
132967, 0.60
132968, 0.00
132969, 0.30
132970, 0.39
132971, 0.47
132972, 0.90
132973, 0.30
132974, 0.00
132975, 0.10
132976, 0.90
132977, 0.57
132978, 0.10
132979, 0.50
132980, 0.00
132981, 0.10
132982, 0.40
132983, 0.10
132984, 0.36
132985, 0.41
132986, 0.70
132987, 0.00
132988, 0.83
132989, 0.82
132990, 0.90
132991, 0.00
132992, 1.00
132993, 0.03
132994, 0.10
132995, 0.70
132996, 0.00
132997, 0.00
132998, 0.00
132999, 0.40
133000, 0.10
133001, 0.10
133002, 0.00
133003, 0.30
133004, 0.40
133005, 0.60
133006, 0.10
133007, 0.20
133008, 0.05
133009, 0.20
133010, 0.05
133011, 0.10
133012, 0.10
133013, 0.30
133014, 0.02
133015, 0.00
133016, 0.30
133017, 0.10
133018, 0.20
133019, 0.10
133020, 0.60
133021, 0.30
133022, 0.00
133023, 1.00
133024, 0.30
133025, 0.00
133026, 0.50
133027, 0.00
133028, 0.93
133029, 1.00
133030, 0.20
133031, 0.00
133032, 0.40
133033, 0.60
133034, 0.30
133035, 0.65
133036, 0.49
133037, 0.50
133038, 0.95
133039, 0.10
133040, 0.10
133041, 0.10
133042, 0.40
133043, 0.80
133044, 0.10
133045, 0.50
133046, 0.10
133047, 0.00
133048, 0.10
133049, 0.30
133050, 0.49
133051, 0.60
133052, 0.00
133053, 0.90
133054, 0.00
133055, 0.90
133056, 0.60
133057, 0.90
133058, 0.50
133059, 0.10
133060, 0.00
133061, 0.13
133062, 0.07
133063, 0.90
133064, 0.60
133065, 0.80
133066, 0.30
133067, 0.37
133068, 0.80
133069, 0.60
133070, 0.10
133071, 0.25
133072, 0.20
133073, 0.00
133074, 0.40
133075, 0.68
133076, 0.00
133077, 0.80
133078, 0.60
133079, 0.20
133080, 0.50
133081, 0.10
133082, 0.10
133083, 0.10
133084, 0.10
133085, 0.80
133086, 0.20
133087, 0.60
133088, 0.22
133089, 0.15
133090, 0.53
133091, 0.35
133092, 0.90
133093, 0.40
133094, 0.90
133095, 0.51
133096, 0.20
133097, 0.00
133098, 1.00
133099, 0.40
133100, 0.30
133101, 0.66
133102, 0.20
133103, 0.40
133104, 0.10
133105, 0.10
133106, 0.20
133107, 0.30
133108, 0.10
133109, 0.00
133110, 0.00
133111, 0.10
133112, 0.90
133113, 0.03
133114, 0.00
133115, 0.20
133116, 0.30
133117, 0.90
133118, 0.00
133119, 0.30
133120, 0.50
133121, 0.20
133122, 0.00
133123, 0.10
133124, 0.00
133125, 1.00
133126, 0.16
133127, 0.30
133128, 0.40
133129, 0.20
133130, 0.40
133131, 0.10
133132, 0.90
133133, 0.80
133134, 0.00
133135, 0.10
133136, 0.00
133137, 0.00
133138, 0.70
133139, 0.40
133140, 0.60
133141, 0.47
133142, 0.20
133143, 0.10
133144, 0.00
133145, 0.10
133146, 0.00
133147, 0.30
133148, 0.95
133149, 0.00
133150, 0.70
133151, 0.60
133152, 0.20
133153, 0.70
133154, 0.50
133155, 0.40
133156, 0.00
133157, 0.53
133158, 0.50
133159, 0.37
133160, 0.10
133161, 1.00
133162, 0.56
133163, 0.52
133164, 0.30
133165, 0.10
133166, 0.10
133167, 0.10
133168, 0.95
133169, 0.68
133170, 0.60
133171, 0.90
133172, 0.10
133173, 0.10
133174, 0.00
133175, 0.00
133176, 0.20
133177, 0.40
133178, 0.00
133179, 0.40
133180, 0.22
133181, 0.00
133182, 0.00
133183, 0.00
133184, 0.60
133185, 0.90
133186, 0.00
133187, 0.45
133188, 0.00
133189, 1.00
133190, 0.00
133191, 0.00
133192, 0.00
133193, 0.90
133194, 0.70
133195, 0.40
133196, 0.00
133197, 0.00
133198, 0.60
133199, 0.20
133200, 0.27
133201, 0.60
133202, 0.00
133203, 0.80
133204, 0.10
133205, 0.50
133206, 0.46
133207, 0.23
133208, 0.90
133209, 0.00
133210, 0.14
133211, 0.55
133212, 0.40
133213, 0.50
133214, 0.20
133215, 0.90
133216, 0.10
133217, 1.00
133218, 0.60
133219, 0.77
133220, 0.23
133221, 0.70
133222, 0.30
133223, 0.10
133224, 0.20
133225, 0.10
133226, 0.30
133227, 0.10
133228, 0.80
133229, 0.10
133230, 0.40
133231, 0.00
133232, 0.51
133233, 0.10
133234, 0.00
133235, 0.30
133236, 0.80
133237, 0.70
133238, 0.00
133239, 0.10
133240, 0.15
133241, 0.30
133242, 0.00
133243, 0.47
133244, 0.30
133245, 0.80
133246, 0.30
133247, 0.16
133248, 0.54
133249, 0.10
133250, 0.00
133251, 0.40
133252, 0.30
133253, 0.30
133254, 1.00
133255, 0.00
133256, 0.30
133257, 0.10
133258, 0.00
133259, 0.07
133260, 0.50
133261, 0.10
133262, 0.30
133263, 0.10
133264, 0.10
133265, 1.00
133266, 0.10
133267, 0.87
133268, 0.10
133269, 0.30
133270, 0.30
133271, 0.20
133272, 0.00
133273, 0.50
133274, 0.66
133275, 0.50
133276, 0.40
133277, 0.30
133278, 0.60
133279, 0.10
133280, 0.90
133281, 0.60
133282, 0.10
133283, 0.00
133284, 0.17
133285, 0.00
133286, 0.45
133287, 0.80
133288, 0.00
133289, 0.10
133290, 0.00
133291, 0.10
133292, 0.20
133293, 0.58
133294, 0.10
133295, 0.00
133296, 0.00
133297, 0.00
133298, 0.20
133299, 0.90
133300, 0.20
133301, 0.00
133302, 0.90
133303, 0.61
133304, 0.50
133305, 0.00
133306, 0.00
133307, 0.60
133308, 0.49
133309, 0.00
133310, 0.65
133311, 0.49
133312, 0.20
133313, 0.05
133314, 0.40
133315, 0.30
133316, 0.20
133317, 0.00
133318, 1.00
133319, 0.87
133320, 0.20
133321, 0.20
133322, 0.60
133323, 0.30
133324, 0.00
133325, 0.30
133326, 0.20
133327, 0.00
133328, 0.50
133329, 0.90
133330, 0.40
133331, 0.60
133332, 0.50
133333, 1.00
133334, 0.10
133335, 0.80
133336, 0.13
133337, 0.10
133338, 0.00
133339, 0.28
133340, 1.00
133341, 0.00
133342, 0.80
133343, 0.40
133344, 0.70
133345, 0.70
133346, 0.10
133347, 0.38
133348, 0.10
133349, 0.27
133350, 0.50
133351, 0.20
133352, 0.90
133353, 0.10
133354, 0.10
133355, 0.60
133356, 0.12
133357, 0.90
133358, 0.40
133359, 0.70
133360, 0.20
133361, 0.35
133362, 0.63
133363, 0.40
133364, 0.30
133365, 0.10
133366, 1.00
133367, 0.20
133368, 0.10
133369, 0.90
133370, 0.00
133371, 0.10
133372, 0.33
133373, 0.00
133374, 0.00
133375, 0.10
133376, 0.00
133377, 0.10
133378, 0.17
133379, 0.10
133380, 0.40
133381, 0.00
133382, 0.00
133383, 0.10
133384, 0.00
133385, 0.60
133386, 0.40
133387, 0.20
133388, 0.80
133389, 0.00
133390, 0.00
133391, 0.10
133392, 0.80
133393, 0.80
133394, 0.00
133395, 0.90
133396, 0.80
133397, 0.27
133398, 0.07
133399, 0.10
133400, 0.40
133401, 0.25
133402, 0.60
133403, 0.10
133404, 0.80
133405, 1.00
133406, 0.33
133407, 0.10
133408, 0.20
133409, 0.90
133410, 0.00
133411, 0.50
133412, 0.80
133413, 0.55
133414, 0.15
133415, 0.00
133416, 0.48
133417, 0.00
133418, 0.00
133419, 0.47
133420, 0.20
133421, 0.00
133422, 1.00
133423, 0.20
133424, 0.00
133425, 0.30
133426, 0.60
133427, 0.45
133428, 0.23
133429, 0.90
133430, 0.10
133431, 0.00
133432, 0.10
133433, 1.00
133434, 0.51
133435, 0.90
133436, 0.50
133437, 1.00
133438, 0.86
133439, 0.40
133440, 1.00
133441, 0.40
133442, 0.83
133443, 0.00
133444, 0.00
133445, 1.00
133446, 0.50
133447, 0.47
133448, 0.25
133449, 1.00
133450, 0.10
133451, 0.10
133452, 0.30
133453, 0.06
133454, 0.10
133455, 0.73
133456, 0.20
133457, 0.10
133458, 1.00
133459, 0.35
133460, 0.20
133461, 0.64
133462, 0.65
133463, 0.00
133464, 0.20
133465, 0.10
133466, 0.60
133467, 0.20
133468, 0.40
133469, 0.10
133470, 0.40
133471, 0.00
133472, 0.70
133473, 0.20
133474, 0.85
133475, 0.60
133476, 1.00
133477, 0.20
133478, 0.60
133479, 0.39
133480, 1.00
133481, 0.20
133482, 0.30
133483, 0.90
133484, 0.00
133485, 0.90
133486, 0.00
133487, 0.00
133488, 0.04
133489, 0.10
133490, 0.00
133491, 0.20
133492, 0.20
133493, 0.00
133494, 0.50
133495, 0.30
133496, 0.00
133497, 0.67
133498, 0.33
133499, 0.30
133500, 0.10
133501, 0.50
133502, 0.20
133503, 0.60
133504, 1.00
133505, 0.00
133506, 0.10
133507, 0.90
133508, 0.47
133509, 0.00
133510, 0.10
133511, 0.10
133512, 0.30
133513, 0.30
133514, 0.00
133515, 0.60
133516, 0.10
133517, 0.70
133518, 0.70
133519, 0.73
133520, 1.00
133521, 0.50
133522, 0.00
133523, 0.10
133524, 0.70
133525, 0.40
133526, 0.41
133527, 0.80
133528, 0.50
133529, 0.10
133530, 0.47
133531, 0.80
133532, 0.13
133533, 0.50
133534, 0.07
133535, 0.90
133536, 0.10
133537, 0.70
133538, 0.22
133539, 0.80
133540, 0.45
133541, 0.38
133542, 0.80
133543, 0.80
133544, 0.20
133545, 0.50
133546, 0.80
133547, 0.80
133548, 0.50
133549, 1.00
133550, 1.00
133551, 0.00
133552, 0.30
133553, 0.90
133554, 0.90
133555, 0.60
133556, 0.23
133557, 0.60
133558, 0.20
133559, 0.93
133560, 0.80
133561, 0.10
133562, 1.00
133563, 0.90
133564, 0.05
133565, 0.00
133566, 0.22
133567, 0.20
133568, 0.10
133569, 0.05
133570, 0.00
133571, 0.00
133572, 0.10
133573, 0.50
133574, 0.20
133575, 0.70
133576, 0.60
133577, 0.10
133578, 0.90
133579, 0.90
133580, 0.56
133581, 0.20
133582, 0.10
133583, 0.50
133584, 0.84
133585, 0.10
133586, 0.90
133587, 0.17
133588, 0.40
133589, 0.99
133590, 0.00
133591, 0.50
133592, 0.60
133593, 1.00
133594, 0.40
133595, 0.80
133596, 1.00
133597, 0.40
133598, 0.67
133599, 0.60
133600, 0.34
133601, 0.00
133602, 0.00
133603, 0.46
133604, 0.30
133605, 0.78
133606, 0.00
133607, 0.55
133608, 0.60
133609, 0.90
133610, 1.00
133611, 0.00
133612, 0.00
133613, 0.00
133614, 0.30
133615, 0.00
133616, 0.20
133617, 1.00
133618, 0.17
133619, 0.70
133620, 0.31
133621, 0.15
133622, 1.00
133623, 0.68
133624, 0.40
133625, 0.60
133626, 1.00
133627, 0.20
133628, 0.00
133629, 0.00
133630, 1.00
133631, 0.08
133632, 0.40
133633, 0.80
133634, 0.30
133635, 0.20
133636, 0.40
133637, 0.00
133638, 0.40
133639, 0.60
133640, 0.00
133641, 0.30
133642, 0.20
133643, 0.00
133644, 0.60
133645, 0.20
133646, 0.10
133647, 0.60
133648, 0.50
133649, 0.30
133650, 0.43
133651, 0.70
133652, 0.80
133653, 0.00
133654, 0.72
133655, 0.52
133656, 0.10
133657, 0.35
133658, 0.15
133659, 0.35
133660, 0.50
133661, 0.40
133662, 0.00
133663, 0.22
133664, 1.00
133665, 0.70
133666, 0.90
133667, 0.00
133668, 0.57
133669, 0.40
133670, 0.00
133671, 0.50
133672, 0.60
133673, 0.00
133674, 0.20
133675, 0.00
133676, 0.05
133677, 0.20
133678, 0.10
133679, 0.10
133680, 0.66
133681, 0.30
133682, 0.10
133683, 0.10
133684, 0.00
133685, 0.60
133686, 0.10
133687, 0.80
133688, 0.00
133689, 0.50
133690, 0.60
133691, 0.70
133692, 0.40
133693, 0.20
133694, 0.60
133695, 0.76
133696, 1.00
133697, 0.30
133698, 0.00
133699, 0.10
133700, 0.70
133701, 0.60
133702, 0.45
133703, 0.00
133704, 0.60
133705, 0.42
133706, 0.50
133707, 0.10
133708, 0.10
133709, 0.40
133710, 0.10
133711, 0.10
133712, 0.00
133713, 0.30
133714, 0.48
133715, 0.00
133716, 0.04
133717, 0.60
133718, 0.40
133719, 0.00
133720, 0.10
133721, 0.70
133722, 0.30
133723, 0.20
133724, 1.00
133725, 0.00
133726, 0.10
133727, 0.30
133728, 0.00
133729, 0.00
133730, 0.45
133731, 0.97
133732, 0.20
133733, 0.20
133734, 0.70
133735, 0.20
133736, 0.30
133737, 0.00
133738, 0.90
133739, 0.39
133740, 0.20
133741, 1.00
133742, 0.30
133743, 0.00
133744, 0.17
133745, 0.93
133746, 0.00
133747, 0.93
133748, 0.17
133749, 0.80
133750, 1.00
133751, 0.35
133752, 0.20
133753, 0.30
133754, 0.20
133755, 0.14
133756, 0.20
133757, 0.70
133758, 0.20
133759, 0.10
133760, 0.70
133761, 0.10
133762, 0.00
133763, 0.10
133764, 0.80
133765, 0.40
133766, 0.70
133767, 0.53
133768, 0.60
133769, 0.00
133770, 0.20
133771, 0.40
133772, 0.80
133773, 0.10
133774, 0.00
133775, 0.56
133776, 0.00
133777, 0.00
133778, 0.37
133779, 0.40
133780, 0.10
133781, 0.27
133782, 0.30
133783, 0.70
133784, 0.84
133785, 0.44
133786, 0.10
133787, 0.90
133788, 0.00
133789, 0.30
133790, 0.50
133791, 0.50
133792, 0.50
133793, 0.20
133794, 0.80
133795, 0.31
133796, 0.80
133797, 0.50
133798, 0.20
133799, 0.20
133800, 0.40
133801, 0.48
133802, 0.30
133803, 0.00
133804, 0.35
133805, 1.00
133806, 0.00
133807, 0.70
133808, 1.00
133809, 0.88
133810, 0.38
133811, 0.80
133812, 0.13
133813, 0.10
133814, 0.10
133815, 0.50
133816, 0.00
133817, 0.80
133818, 0.50
133819, 0.30
133820, 0.10
133821, 0.10
133822, 1.00
133823, 0.00
133824, 0.10
133825, 0.60
133826, 0.60
133827, 0.00
133828, 0.00
133829, 1.00
133830, 0.00
133831, 0.30
133832, 0.70
133833, 0.70
133834, 1.00
133835, 0.60
133836, 0.00
133837, 0.10
133838, 0.30
133839, 0.00
133840, 0.03
133841, 0.21
133842, 0.00
133843, 0.00
133844, 0.10
133845, 0.97
133846, 0.86
133847, 0.40
133848, 0.47
133849, 0.16
133850, 0.00
133851, 0.10
133852, 0.05
133853, 0.00
133854, 0.00
133855, 0.70
133856, 0.00
133857, 0.00
133858, 0.30
133859, 0.10
133860, 0.90
133861, 0.00
133862, 0.60
133863, 0.62
133864, 0.40
133865, 0.77
133866, 0.20
133867, 0.40
133868, 0.10
133869, 0.00
133870, 0.55
133871, 0.40
133872, 0.00
133873, 0.10
133874, 0.00
133875, 0.30
133876, 0.52
133877, 0.55
133878, 0.00
133879, 0.40
133880, 0.40
133881, 0.10
133882, 0.30
133883, 0.44
133884, 0.00
133885, 0.05
133886, 0.50
133887, 0.75
133888, 0.35
133889, 0.50
133890, 0.80
133891, 0.00
133892, 0.13
133893, 0.00
133894, 0.70
133895, 0.30
133896, 0.39
133897, 0.40
133898, 0.60
133899, 0.30
133900, 0.33
133901, 0.48
133902, 0.20
133903, 0.70
133904, 0.05
133905, 0.00
133906, 0.00
133907, 0.01
133908, 0.50
133909, 0.30
133910, 0.77
133911, 0.70
133912, 0.00
133913, 0.56
133914, 0.87
133915, 0.13
133916, 0.80
133917, 0.30
133918, 0.09
133919, 0.60
133920, 0.10
133921, 0.45
133922, 0.50
133923, 0.10
133924, 0.40
133925, 0.61
133926, 0.80
133927, 0.90
133928, 0.10
133929, 0.17
133930, 0.00
133931, 0.80
133932, 1.00
133933, 0.00
133934, 0.80
133935, 0.76
133936, 0.30
133937, 0.83
133938, 0.93
133939, 1.00
133940, 0.88
133941, 0.00
